name,2025-05-30,2025-05-31,2025-06-01,2025-06-02,2025-06-03,2025-06-04,2025-06-05,2025-06-06,2025-06-07,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19
SG4480,3422.8,3427.6,3427.6,3550.4,3603.9,3671.8,3703.1,3736.6,3906.1,3906.1,4024.6,4056.9,4140,4184.1,4230.6,4398.5,4398.5,4448.5,4611.2,4845.6,5071.8,5406.4,5406.4,5406.4,5758.1,5939.7,6091.1,6091.1,6204.3,6345.3,6408.9,6520.9,6718.5,6718.7,6718.7,6821.9,6874.2,6897.2,6920,7073.9,7073.9,7073.9,7188.2,7226.2,7238.4,7824.6,7837.1,8223.9,8223.9,8287,8842.6,9398.6,9930.7,10307.7,10759.6,10759.6,10800.4,10989,11167.1,11336.6,11533.4,11687.6,11687.6,11720.4,11927.4,12036.1,12243.7,12424.2,12567.1,12578.6,12624.1,12805.8
SG4481,,,,,,,,,,,,54.9,113.4,144.7,177.8,187.3,187.3,187.3,187.3,187.3,187.3,187.3,187.3,187.3,187.3,190.8,190.8,190.8,190.8,190.8,324.6,413.3,413.3,413.3,413.3,413.3,413.3,461.9,462,462,462,462,462,462.1,485.7,718.4,756.3,790.3,790.3,822.8,861.6,904,939.5,998.4,1039.4,1039.4,1056.3,1092.9,1120.7,1161.9,1231.9,1265.9,1283.3,1283.3,1325.4,1355.2,1382.3,1410.8,1483,1497.4,1531.6,1556.2
Sg0204,,,,,,,,,,,,1529,1576,1576,1576.1,1576.1,1576.1,1576.1,1576.1,1576.1,1576.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SG4483,,,,,,,,,,,,,,,,,,,,,,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.3,3830.4,3830.4,4019.1,4261.2,4450.7,4697.5,4886.7,4886.7,4886.7,5075.3,5279,5536.9,5709.5,5916.8,5916.8,5916.8,6099,6190.4,6372.4,6460.5,6646.1,6646.1,6646.1,6834.4
SG4313,,,,,,,,,,,,,,,,,,,,,,135259.6,135259.6,135264.5,135275,135279.5,135283.9,135283.9,135283.9,135283.9,135293.8,135298.6,135298.6,135298.6,135298.6,135298.6,135298.6,135298.6,135298.6,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135298.8,135304.6
SG4482,,,,,,,,,,,,,,,,,,,,,,5013,5087.8,5233.8,5380.7,5524.5,5670.3,5670.3,5670.3,5817.4,5964.4,6110.7,6110.7,6110.7,6110.7,6110.7,6250.8,6398.4,6545,6690.6,6836.4,6836.5,6836.5,6981.2,7126.4,8014,8163.8,8316.6,8318.3,8318.3,8489.9,8638.9,8790.5,8937.5,9099.2,9105,9105,9257.5,9418.3,9571.6,9716.7,9896.9,9941.9,9951,10102.5,10252.7,10410.9,10562.7,10743.5,10743.5,10743.5,10910
SG0803,,,,,,,,,,,,,,,,,,,,,,36149,36149,36149,36149,36177,36188.1,36188.1,36188.1,36188.1,36188.1,36285.7,36371.1,36371.1,36371.1,36371.1,36371.1,36382.1,36394.3,36401.3,36409.7,36409.7,36409.7,36417.2,36434.1,36466.1,36484.4,36489.5,36489.5,36489.5,36493.7,36498.7,36503.2,36516.4,36763.8,36777.2,36777.2,36828,36852.6,36877.6,36877.6,36877.6,36877.6,36877.6,36904.9,36932.4,36962.2,36988.1,37010.6,37010.6,37010.6,37033.4
SG0204,,,,,,,,,,,,,,,,,,,,,,1576.1,1576.1,1576.1,1576.1,1576.1,1576.1,1576.1,1576.1,1576.1,1576.1,1576.1,1576.1,1576.1,1576.1,1576.1,1576.1,1576.2,1608.5,1608.5,1608.5,1608.5,1608.5,1608.5,1608.5,1641.1,1641.1,1641.1,1641.1,1641.1,1641.1,1641.1,1641.1,1641.1,1641.1,1641.1,1641.1,1641.1,1641.1,1641.1,1641.1,1641.1,1641.1,1641.1,1641.1,1641.1,1641.1,1641.2,1641.2,1641.2,1641.2,1641.2
N/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5,48481.5
SG2963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24619.4,24619.4,24619.4,24619.4,24619.4,24640.5,24682.2,24724.4,24769.8,24815.1,24815.1,24815.1,25092.3,25236.4,25795.7,25821.8,26054.2,26078.4,26154.8,26154.8,26154.8,26154.8,26162.9,26223.8,26223.8,26223.8,26223.8,26223.8,26223.8,26223.8,26223.8,26223.8,26223.8,26223.8,26223.8,26223.8,26301.5,26786.1,26830.9,27165.2,27181.3
SG4486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813.1,4813.1,5041.6,5041.6,5304,5343.5,5343.5,5345.1,5403.3,5641.1,5641.2,5883.8,5889.5,5889.5,5889.5,5950.5,6158.4,6158.4,6353.6,6382.7,6388.3,6393.7,6405.7,6644.2,6644.2,6644.2,6985.5
